"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"npz6.21","7","L035 (11).MP4","34942","R036 (10).MP4","37170","1","38.28742",447.70679,"2.88108","7.88275","1312.45690","9.55395","48.28487","41.34903","-211.20527","53.34010","-1294.25279","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Y","Y"
"npz6.21","8","L035 (11).MP4","34972","R036 (10).MP4","37200","1","38.29576",429.48654,"2.54459","6.64587","1176.85023","17.74642","41.51383","15.07125","-358.51037","-11.95225","-1120.84965","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Y","Y"
"npz6.21","9","L035 (11).MP4","35237","R036 (10).MP4","37465","1","38.36944",411.48109,"1.23566","8.73335","1377.68080","11.99322","1.30750","3.64387","81.16196","274.53042","-1347.60906","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Y","Y"
"npz6.21","11","L035 (11).MP4","35328","R036 (10).MP4","37556","1","38.39475",637.65007,"4.78147","12.63844","2321.35858","25.40199","10.26201","8.51832","763.43053","639.34481","-2096.93054","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Y","Y"
"npz6.21","12","L035 (11).MP4","35342","R036 (10).MP4","37570","1","38.39864",451.11874,"0.98551","6.61283","992.86180","7.84953","7.80271","12.14629","-113.30548","74.48791","-983.55883","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Y","Y"
"npz6.21","13","L035 (11).MP4","55037","R036 (10).MP4","57265","1","43.87494",393.73422,"20.08731","19.29084","3424.43424","19.81334","40.58680","1.61468","1140.74950","214.47304","-3221.71410","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Y","Y"
"npz6.21","14","L035 (11).MP4","55451","R036 (10).MP4","57679","1","43.99006",473.84596,"2.01148","5.17326","1419.59079","21.06029","10.19034","23.10865","-498.26586","109.37994","-1324.76609","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Y","Y"
"npz6.21","15","L035 (11).MP4","55607","R036 (10).MP4","57835","1","44.03343",387.79128,"6.27610","5.58934","2533.58083","25.18772","7.93885","21.11912","1065.01513","168.45381","-2292.68356","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Y","Y"
"npz6.24","1","L027 (03).MP4","9086","R028 (03).MP4","7942","1","0.32727",85.71134,"2.59241","9.09077","1915.98746","14.17962","4.02882","6.24755","436.39685","172.75048","-1857.61218","Mullidae","Parupeneus","spilurus","37355015",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","2","L027 (03).MP4","10255","R028 (03).MP4","9111","1","0.65232",727.99501,"31.84813","14.43499","4278.97071","27.24333","49.57299","7.04569","-1873.81762","570.65746","-3804.30650","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","3","L027 (03).MP4","21536","R028 (03).MP4","20392","1","3.78906",865.20955,"3.40844","7.61322","1967.36931","9.32674","9.53632","13.37174","313.47173","-58.26500","-1941.36103","Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","4","L027 (03).MP4","21546","R028 (03).MP4","20402","1","3.79184",907.23737,"3.38695","6.99740","1850.48418","19.32391","10.93336","18.25274","-606.32973","-85.58735","-1746.23331","Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","5","L027 (03).MP4","61737","R028 (03).MP4","60593","1","14.96717",666.33792,"34.20860","2.45130","5872.36234","25.65537","5.17827","18.43958","-2539.64863","119.97366","-5293.43278","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","6","L027 (03).MP4","62072","R028 (03).MP4","60928","1","15.06032",497.94464,"1.72280","9.94109","1405.99177","11.59012","11.61366","27.39551","270.82380","-80.29526","-1377.32349","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","7","L027 (03).MP4","62245","R028 (03).MP4","61101","1","15.10843",509.36811,"2.41104","4.04720","1326.03032","17.32523","26.42952","11.06689","-352.94201","-177.10591","-1265.86802","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","8","L027 (03).MP4","62367","R028 (03).MP4","61223","1","15.14235",739.52625,"65.75844","8.20560","7323.22765","26.81752","20.33218","2.09261","-3273.45286","-447.34352","-6535.59893","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","9","L027 (03).MP4","62552","R028 (03).MP4","61408","1","15.19379",511.20783,"1.71685","6.33553","1536.83765","14.04715","3.65798","38.66997","372.92201","8.62128","-1490.88055","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","10","L027 (03).MP4","62771","R028 (03).MP4","61627","1","15.25468",428.90428,"3.58639","9.74964","2198.76608","9.60570","9.95571","2.01312","365.61711","30.66829","-2167.93816","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","11","L027 (04).MP4","77787","R028 (04).MP4","76643","1","41.96943",524.64544,"11.22675","7.26598","3609.79469","10.79335","15.97468","2.53701","-541.90976","404.11076","-3545.93373","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.24","12","L027 (05).MP4","26220","R028 (05).MP4","25076","1","50.17068",56.65307,"1.64331","3.83584","1159.49761","26.57835","22.97936","27.55061","-505.18801","-117.99044","-1036.96579","Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Y","Y"
"npz6.26","1","L041 (03).MP4","4509","R042 (03).MP4","1914","1","10.31447",411.14198,"1.93338","7.07409","1697.59707","11.12355","9.24405","13.01491","-65.83358","320.82446","-1665.70508","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","2","L041 (03).MP4","4641","R042 (03).MP4","2046","1","10.35117",392.79292,"1.53277","10.41551","1064.10597","8.61661","23.10915","2.31679","158.82895","-13.78901","-1052.09541","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","3","L041 (03).MP4","9550","R042 (03).MP4","6955","1","11.71615",453.18111,"11.73561","15.96777","2398.85343","18.81395","52.20379","7.53668","706.50577","315.18063","-2270.68460","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","4","L041 (03).MP4","9574","R042 (03).MP4","6979","1","11.72282",549.72377,"16.67774","11.83563","4343.10518","29.09226","8.00910","4.52657","-1618.34439","1356.54279","-3795.17004","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","5","L041 (03).MP4","9584","R042 (03).MP4","6989","1","11.72560",327.29853,"7.40610","6.62039","2709.08874","29.15612","2.12218","16.09412","-1269.18462","362.15758","-2365.83475","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","6","L041 (03).MP4","9610","R042 (03).MP4","7015","1","11.73283",496.62623,"23.17298","19.98805","3559.73136","17.76215","46.93888","15.96379","816.13438","716.39454","-3390.04291","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","8","L041 (03).MP4","9797","R042 (03).MP4","7202","1","11.78483",512.45867,"22.89662","13.70028","4819.84516","24.60806","9.74874","3.83570","-1843.25344","794.08315","-4382.09494","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","9","L041 (03).MP4","14456","R042 (03).MP4","11861","1","13.08029",529.88138,"25.94515","13.98193","4533.99517","29.81533","35.21892","24.31353","-1835.85804","1308.29277","-3933.84131","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","10","L041 (03).MP4","14494","R042 (03).MP4","11899","1","13.09086",607.13248,"49.01927","18.62919","6799.00834","26.10423","21.81899","16.82425","-2242.35295","1980.28514","-6105.47610","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","11","L041 (03).MP4","14883","R042 (03).MP4","12288","1","13.19902",671.26179,"1.93027","15.43706","1416.76200","20.58118","8.78829","1.05738","385.47015","315.36767","-1326.33727","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","12","L041 (03).MP4","31971","R042 (03).MP4","29376","1","17.95043",499.6861,"19.94490","11.80528","5038.64278","16.03454","9.34803","4.85302","-1265.20454","579.86816","-4842.61617","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","14","L041 (03).MP4","32226","R042 (03).MP4","29631","1","18.02134",529.21933,"3.59547","14.91703","2527.36855","4.34190","9.14539","17.98603","-38.49623","187.42934","-2520.11509","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","15","L041 (03).MP4","32319","R042 (03).MP4","29724","1","18.04720",373.84421,"1.81430","5.01758","1368.27609","13.02388","14.47119","2.23144","221.37290","-214.64896","-1333.07888","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","16","L041 (03).MP4","33619","R042 (03).MP4","31024","1","18.40867",526.34461,"0.97239","8.40768","875.47205","8.38339","9.99192","2.74248","-124.41331","28.52043","-866.11732","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","17","L041 (03).MP4","42253","R042 (03).MP4","39658","1","20.80940",360.65307,"1.22722","0.56438","1101.55707","19.68832","2.23602","25.23018","-369.93442","-29.61979","-1037.15919","Lethrinidae","Lethrinus","ravus","37351031",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","18","L041 (03).MP4","42263","R042 (03).MP4","39668","1","20.81218",311.13914,"2.52643","11.54885","1354.95215","24.49352","26.13785","1.89435","-542.29476","-146.55862","-1233.01756","Lethrinidae","Lethrinus","ravus","37351031",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","19","L041 (03).MP4","42292","R042 (03).MP4","39697","1","20.82024",322.76686,"0.95964","1.79511","878.35274","16.07350","19.80608","9.31466","-87.66737","-226.83853","-844.01555","Lethrinidae","Lethrinus","ravus","37351031",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.26","20","L041 (03).MP4","42347","R042 (03).MP4","39752","1","20.83554",368.73025,"5.00956","9.37251","2436.81599","18.71443","1.31348","2.16101","-747.25005","230.03517","-2307.98037","Lethrinidae","Lethrinus","ravus","37351031",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Y","Y"
"npz6.27","1","L043 (03).MP4","78137","R044 (03).MP4","77358","1","13.00800",501.68234,"2.11749","8.34253","1467.64476","15.58611","8.25429","9.58824","-354.25155","-173.22472","-1413.67612","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","2","L043 (03).MP4","78331","R044 (03).MP4","77552","1","13.06194",303.77395,"2.06726","5.81061","1197.58515","19.80518","26.92921","18.19849","-393.48277","99.09678","-1126.74812","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","3","L043 (03).MP4","78376","R044 (03).MP4","77597","1","13.07445",405.6315,"1.59822","7.11453","1272.11308","18.77545","2.94571","1.63928","396.10386","103.65731","-1204.42044","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","4","L043 (03).MP4","78587","R044 (03).MP4","77808","1","13.13312",378.49834,"2.29215","8.20930","1340.76949","7.86365","28.80670","35.75030","182.62838","17.22561","-1328.16150","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","5","L043 (03).MP4","78667","R044 (03).MP4","77888","1","13.15536",284.14,"2.58367","6.76098","1174.88553","21.60350","43.03207","1.83282","428.57961","58.62679","-1092.35453","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","6","L043 (03).MP4","79054","R044 (03).MP4","78275","1","13.26297",380.47538,"1.50479","6.22913","1436.42940","10.13512","0.30151","15.63136","-236.50622","89.20102","-1414.01464","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","10","L043 (04).MP4","45066","R044 (04).MP4","44287","1","26.36856",725.27485,"2.01456","4.46963","1097.08807","3.99688","28.52741","15.71698","47.05615","60.27665","-1094.41979","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","11","L043 (04).MP4","45455","R044 (04).MP4","44676","1","26.47673",656.57803,"3.05206","9.15056","1803.38229","13.10413","12.53378","27.39658","-401.34383","78.06519","-1756.42154","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","12","L043 (04).MP4","45712","R044 (04).MP4","44933","1","26.54819",663.63219,"2.80254","5.39210","1419.62709","14.28110","25.62511","12.55025","336.50176","-96.96101","-1375.75659","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","13","L043 (04).MP4","49058","R044 (04).MP4","48279","1","27.47856",384.58469,"7.44092","7.92244","2081.11370","21.06072","39.99366","19.24930","-743.00238","85.12777","-1942.09551","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.27","14","L043 (05).MP4","369","R044 (04).MP4","80652","1","36.48005",937.32267,"7.85251","8.07302","2216.02144","14.87945","32.40563","5.64012","565.72564","-61.36226","-2141.71432","Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"npz6.28","1","L037 (19).MP4","52529","R038 (19).MP4","52918","1","22.17743",707.39895,"1.73375","13.44446","1350.87780","10.79138","9.73956","1.94520","139.63202","210.89406","-1326.98810","Triakidae","Mustelus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1237","113.3663","20210512","14:45","NPZ6","Fished","out6.1","149","Molly","Y","Y"
"npz6.36","1","L027 (20).MP4","33486","R028 (20).MP4","32995","1","1.65443",265.70951,"4.42326","5.42578","1664.51470","14.13216","45.33314","36.48538","-390.86474","111.31653","-1614.13833","Serranidae","Epinephelus","rivulatus","37311022",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
