"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (04).MP4","22.95349","Haemulidae","Diagramma","pictum",1,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (04).MP4","27.47356","Labridae","Choerodon","rubescens",1,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (04).MP4","19.67271","Labridae","Coris","auricularis",32,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (04).MP4","36.32573","Labridae","Labroides","dimidiatus",1,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (04).MP4","36.05101","Labridae","Suezichthys","cyanolaemus",1,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (04).MP4","24.93713","Labridae",NA,"sp1",1,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (03).MP4","12.97741","Lethrinidae","Lethrinus","miniatus",6,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (04).MP4","26.32185","Lethrinidae","Lethrinus","nebulosus",5,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (03).MP4","6.15254","Mullidae","Parupeneus","spilurus",1,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (05).MP4","52.63508","Muraenidae","Gymnothorax","woodwardi",1,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (03).MP4","6.89105","Pempherididae","Pempheris","tominagai",7,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.27","L043 (03).MP4","10.75992","Pomacentridae","Chromis","spp",59,"-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.28","L037 (19).MP4","26.00320","Tetraodontidae","Lagocephalus","sceleratus",1,"-28.1237","113.3663","20210512","14:45","NPZ6","Fished","out6.1","149","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.28","L037 (19).MP4","17.89454","Triakidae","Mustelus","spp",1,"-28.1237","113.3663","20210512","14:45","NPZ6","Fished","out6.1","149","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.28","L037 (18).MP4","7.29229",NA,NA,"unknown",1,"-28.1237","113.3663","20210512","14:45","NPZ6","Fished","out6.1","149","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","3.32443","Apogonidae","Ostorhinchus","angustatus",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (21).MP4","21.52567","Carangidae","Seriola","hippos",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (22).MP4","41.18503","Cheilodactylidae","Cheilodactylus","gibbosus",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","3.44122","Echeneidae","Echeneis","naucrates",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","11.48064","Labridae","Bodianus","solatus",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (21).MP4","19.38242","Labridae","Choerodon","rubescens",2,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (22).MP4","48.71645","Labridae","Coris","auricularis",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","4.51924","Labridae","Suezichthys","cyanolaemus",2,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","6.92164","Labridae",NA,"sp",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","12.74273","Lethrinidae","Lethrinus","miniatus",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (21).MP4","18.39282","Lethrinidae","Lethrinus","nebulosus",3,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (22).MP4","47.87727","Mullidae","Parupeneus","spilurus",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","4.12857","Pinguipedidae","Parapercis","spp",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","12.11015","Pomacanthidae","Chaetodontoplus","personifer",2,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","1.40974","Pomacentridae","Chromis","spp",87,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (20).MP4","1.65443","Serranidae","Epinephelus","rivulatus",1,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","L027 (22).MP4","37.48523","Sparidae","Chrysophrys","auratus",11,"-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (08).MP4","10.20798","Carangidae","Seriola","hippos",1,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (09).MP4","31.87657","Carcharhinidae","Carcharhinus","plumbeus",1,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (08).MP4","10.20798","Labridae","Bodianus","solatus",1,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (09).MP4","28.25044","Labridae","Choerodon","rubescens",3,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (08).MP4","10.01417","Labridae","Coris","auricularis",6,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (09).MP4","22.97962","Lethrinidae","Lethrinus","miniatus",2,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (09).MP4","29.38018","Lethrinidae","Lethrinus","nebulosus",2,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (08).MP4","5.85613","Nemipteridae","Pentapodus","nagasakiensis",3,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (08).MP4","1.49483","Nemipteridae","Pentapodus","spp",1,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (08).MP4","1.90468","Pinguipedidae","Parapercis","nebulosa",1,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (10).MP4","34.15273","Scombridae","Scomberomorus","spp",6,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (08).MP4","5.69986","Serranidae","Epinephelus","rivulatus",1,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","L029 (09).MP4","32.51276","Sparidae","Chrysophrys","auratus",18,"-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (09).MP4","5.90534","Carangidae","Seriola","hippos",1,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (08).MP4","2.47998","Chaetodontidae","Chaetodon","assarius",3,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (10).MP4","39.35376","Labridae","Choerodon","rubescens",2,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (09).MP4","15.35506","Labridae","Coris","auricularis",24,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (09).MP4","24.17081","Labridae","Stethojulis","sp",1,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (09).MP4","10.72794","Labridae","Suezichthys","cyanolaemus",3,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (11).MP4","54.01257","Lethrinidae","Lethrinus","nebulosus",2,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (09).MP4","8.02552","Mullidae","Parupeneus","spilurus",3,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (09).MP4","9.20058","Muraenidae","Gymnothorax","woodwardi",1,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (10).MP4","33.11753","Pomacentridae","Chromis","spp",22,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (11).MP4","50.18402","Scaridae","Scarus","sp3",1,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","L041 (11).MP4","54.11628","Sparidae","Chrysophrys","auratus",3,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (03).MP4","25.33364","Carangidae","Seriola","hippos",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (04).MP4","35.51131","Carcharhinidae","Galeocerdo","cuvier",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (04).MP4","40.57720","Echeneidae",NA,"spp",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (04).MP4","35.51131","Haemulidae","Diagramma","pictum",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (02).MP4","1.16283","Labridae","Choerodon","rubescens",2,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (03).MP4","9.92714","Labridae","Coris","auricularis",44,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (02).MP4","0.06423","Labridae",NA,"spp",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (04).MP4","41.33101","Lethrinidae","Lethrinus","miniatus",10,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (04).MP4","35.51131","Lethrinidae","Lethrinus","nebulosus",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (02).MP4","5.85613","Mullidae","Parupeneus","spilurus",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (04).MP4","39.48305","Orectolobidae","Orectolobus","hutchinsi",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (04).MP4","42.60173","Pomacentridae","Chromis","spp",260,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","L031 (04).MP4","39.97577","Scaridae","Scarus","spp",1,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.8","L033 (10).MP4","19.00704","Ariidae","Netuma","thalassina",1,"-28.0688","113.3413","20210512","11:45","NPZ6","No-take","npz6.8","154","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.8","L033 (12).MP4","51.10133","Carcharhinidae","Carcharhinus","spp",1,"-28.0688","113.3413","20210512","11:45","NPZ6","No-take","npz6.8","154","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.8","L033 (10).MP4","9.30596","Sphyrnidae","Sphyrna","lewini",1,"-28.0688","113.3413","20210512","11:45","NPZ6","No-take","npz6.8","154","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","L037 (11).MP4","46.03710","Carangidae","Seriola","dumerili",1,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","L037 (11).MP4","36.24287","Labridae","Bodianus","spp",1,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","L037 (11).MP4","44.27590","Lethrinidae","Lethrinus","miniatus",2,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","L037 (11).MP4","31.62632","Lethrinidae","Lethrinus","nebulosus",1,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","L037 (11).MP4","36.42750","Sparidae","Chrysophrys","auratus",18,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","L033 (19).MP4","12.90428","Apogonidae","Ostorhinchus","spp",1,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","L033 (20).MP4","33.31050","Carangidae","Seriola","dumerili",1,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","L033 (20).MP4","47.19854","Carangidae","Seriola","hippos",2,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","L033 (19).MP4","11.04409","Labridae","Suezichthys","cyanolaemus",1,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","L033 (18).MP4","0.40429","Monacanthidae",NA,"spp",1,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","L033 (20).MP4","46.82038","Muraenidae","Gymnothorax","woodwardi",1,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","L033 (20).MP4","32.64344","Sparidae","Chrysophrys","auratus",3,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","L039 (21).MP4","49.64626","Rhinidae","Rhynchobatus","australiae",1,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","L039 (21).MP4","58.20648","Sparidae","Chrysophrys","auratus",1,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","L039 (20).MP4","26.39081","Tetraodontidae","Lagocephalus","sceleratus",4,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","L039 (19).MP4","17.11682","Triakidae","Mustelus","spp",1,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz6.C02","L043 (20).MP4","39.03344","Tetraodontidae","Lagocephalus","sceleratus",1,"-28.118","113.385","20210512","14:52","NPZ6","Fished",NA,"125","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","L027 (020).MP4","16.98169","Labridae","Bodianus","solatus",1,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","L027 (021).MP4","44.62263","Lethrinidae","Lethrinus","miniatus",3,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","L027 (021).MP4","35.16541","Lutjanidae","Pristipomoides","multidens",4,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","L027 (022).MP4","47.13097","Lutjanidae","Pristipomoides","typus",2,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","L027 (022).MP4","47.16851","Muraenidae","Gymnothorax","woodwardi",1,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","L027 (020).MP4","10.22160","Serranidae","Epinephelus","areolatus",1,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","L027 (021).MP4","22.98602","Sparidae","Chrysophrys","auratus",1,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (014).MP4","22.76941","Carangidae","Decapterus","spp",5,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (015).MP4","56.58458","Carangidae","Pseudocaranx","spp",2,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (015).MP4","56.58458","Carangidae","Seriola","dumerili",6,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (013).MP4","1.77789","Gerreidae",NA,"spp",1,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (013).MP4","7.35902","Haemulidae","Diagramma","pictum",1,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (013).MP4","6.81486","Labridae","Coris","auricularis",4,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (014).MP4","30.80633","Labridae","Stethojulis","sp1",2,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (015).MP4","49.78724","Lethrinidae","Lethrinus","miniatus",8,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (015).MP4","57.91953","Lethrinidae","Lethrinus","nebulosus",1,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (013).MP4","10.82470","Nemipteridae","Pentapodus","nagasakiensis",1,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (013).MP4","5.37315","Pinguipedidae","Parapercis","nebulosa",2,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (013).MP4","11.34105","Sparidae","Chrysophrys","auratus",1,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","L039 (07).MP4","55.17206","Carangidae","Seriola","hippos",1,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","L039 (06).MP4","39.70911","Labridae","Coris","auricularis",1,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","L039 (06).MP4","19.87319","Labridae","Stethojulis","spp",1,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","L039 (07).MP4","57.68930","Lethrinidae","Lethrinus","miniatus",7,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.12","L031 (05).MP4","41.72363","Tetraodontidae","Lagocephalus","sceleratus",1,"-27.1462","113.2039","20210515","08:19","NPZ9","No-take","npz9.12","92.2","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","9.41079","Apogonidae","Ostorhinchus","spp",7,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (021).MP4","56.92687","Carangidae","Seriola","hippos",1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","6.83794","Carcharhinidae","Carcharhinus","plumbeus",1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (020).MP4","39.73330","Gerreidae",NA,"spp",2,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","4.19669","Labridae","Coris","auricularis",3,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","7.33038","Labridae","Stethojulis","spp",1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","17.50693","Labridae",NA,"spp",1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (020).MP4","29.39270","Muraenidae","Gymnothorax","woodwardi",2,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
