"sample","family","genus","species","length","number","range","frameleft","frameright","marine.region","latitude","longitude","date","time","site","location","status","depth","successful.count","successful.length","NetName","ResName","ResArea","zone","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","campaignid","project","id","scientific"
"npz6.42","Labridae","Notolabrus","parilus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Notolabrus parilus"
"npz6.42","Labridae","Unknown","sp1",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp1"
"npz6.42","Labridae","Unknown","sp2",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp2"
"npz6.42","Labridae","Unknown","sp3",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp3"
"npz6.42","Labridae","Unknown","sp4",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp4"
"npz6.42","Labridae","Unknown","sp5",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp5"
"npz6.42","Labridae","Unknown","sp6",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp6"
"npz6.42","Labridae","Unknown","sp7",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp7"
"npz6.42","Labridae","Unknown","spp",NA,1,1624.75051,15238,14155,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.42","Lethrinidae","Gymnocranius","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Gymnocranius spp"
"npz6.42","Lethrinidae","Lethrinus","miniatus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Lethrinus miniatus"
"npz6.42","Lethrinidae","Lethrinus","nebulosus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Lethrinus nebulosus"
"npz6.42","Lethrinidae","Lethrinus","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Lethrinus spp"
"npz6.42","Lethrinidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.42","Lutjanidae","Lutjanus","sp10",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Lutjanus sp10"
"npz6.42","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Eubalichthys caeruleoguttatus"
"npz6.42","Mullidae","Parupeneus","chrysopleuron",111.59542,1,1322.92673,18789,17706,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Parupeneus chrysopleuron"
"npz6.42","Mullidae","Parupeneus","chrysopleuron",110.23015,1,1202.01831,18789,17706,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Parupeneus chrysopleuron"
"npz6.42","Mullidae","Parupeneus","chrysopleuron",108.14649,1,1318.4072,18809,17726,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Parupeneus chrysopleuron"
"npz6.42","Mullidae","Parupeneus","spilurus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Parupeneus spilurus"
"npz6.42","Nemipteridae","Pentapodus","nagasakiensis",136.93096,1,1368.0455,11783,10700,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pentapodus nagasakiensis"
"npz6.42","Nemipteridae","Pentapodus","nagasakiensis",126.65913,1,1647.45681,11839,10756,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pentapodus nagasakiensis"
"npz6.42","Nemipteridae","Pentapodus","nagasakiensis",148.87829,1,2346.04358,11892,10809,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pentapodus nagasakiensis"
"npz6.42","Nemipteridae","Pentapodus","nagasakiensis",117.10017,1,2282.73707,11919,10836,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pentapodus nagasakiensis"
"npz6.42","Nemipteridae","Pentapodus","nagasakiensis",NA,1,3986.51749,11943,10860,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pentapodus nagasakiensis"
"npz6.42","Ostraciidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.42","Pempherididae","Pempheris","klunzingeri",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pempheris klunzingeri"
"npz6.42","Pinguipedidae","Parapercis","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Parapercis spp"
"npz6.42","Platycephalidae","Platycephalus","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Platycephalus spp"
"npz6.42","Pomacanthidae","Apolemichthys","trimaculatus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Apolemichthys trimaculatus"
"npz6.42","Pomacanthidae","Chaetodontoplus","personifer",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Chaetodontoplus personifer"
"npz6.42","Pomacanthidae","Pomacanthus","semicirculatus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pomacanthus semicirculatus"
"npz6.42","Pomacentridae","Chromis","westaustralis",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Chromis westaustralis"
"npz6.42","Scaridae","Scarus","chameleon",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus chameleon"
"npz6.42","Scaridae","Scarus","ghobban",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus ghobban"
"npz6.42","Scaridae","Scarus","sp3",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus sp3"
"npz6.42","Scaridae","Scarus","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scarus spp"
"npz6.42","Scorpididae","Neatypus","obliquus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Neatypus obliquus"
"npz6.42","Scorpididae","Scorpis","georgiana",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Scorpis georgiana"
"npz6.42","Serranidae","Caprodon","schlegelii",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Caprodon schlegelii"
"npz6.42","Serranidae","Epinephelus","rivulatus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Epinephelus rivulatus"
"npz6.42","Serranidae","Plectropomus","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Plectropomus spp"
"npz6.42","Serranidae","Pseudanthias","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Pseudanthias spp"
"npz6.42","Sparidae","Chrysophrys","auratus",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Chrysophrys auratus"
"npz6.42","SUS","SUS","SUS",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","SUS SUS"
"npz6.42","Tetraodontidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.1213,113.5639,20210513,"9:33:46","out6.5","NPZ6","Fished",48.5,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.43","Apogonidae","Unknown","sp10",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp10"
"npz6.43","Blenniidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.43","Carangidae","Decapterus","spp",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Decapterus spp"
"npz6.43","Carangidae","Seriola","dumerili",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Seriola dumerili"
"npz6.43","Carangidae","Seriola","hippos",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Seriola hippos"
"npz6.43","Carangidae","Unknown","sp10",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown sp10"
"npz6.43","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Carcharhinus plumbeus"
"npz6.43","Chaetodontidae","Chaetodon","assarius",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Chaetodon assarius"
"npz6.43","Cirrhitidae","Paracirrhites","forsteri",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Paracirrhites forsteri"
"npz6.43","Echeneidae","Unknown","spp",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Unknown spp"
"npz6.43","Ginglymostomatidae","Nebrius","ferrugineus",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Nebrius ferrugineus"
"npz6.43","Glaucosomatidae","Glaucosoma","hebraicum",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Glaucosoma hebraicum"
"npz6.43","Labridae","Anampses","geographicus",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Anampses geographicus"
"npz6.43","Labridae","Austrolabrus","maculatus",NA,0,NA,NA,NA,"South-west",-28.1064,113.4111,20210513,"12:45:00","out6.6","NPZ6","Fished",56.2,"Yes","Yes","South-west","Abrolhos",88060.265694,"Special Purpose","VI","Special Purpose Zone (IUCN VI)",3561.8974811,"1899/12/30","1899/12/30","2021-05_Abrolhos_BOSS","Abrolhos BOSS","Abrolhos BOSS.2021-05_Abrolhos_BOSS","Austrolabrus maculatus"
